"日期","收盘","开盘","高","低","交易量","涨跌幅"
"1997年6月9日","1,274.92","1,275.25","1,282.75","1,255.67","335.94M","-0.03%"
"1997年6月6日","1,275.30","1,271.31","1,314.72","1,254.27","894.08M","-6.24%"
"1997年6月5日","1,360.23","1,362.18","1,369.51","1,346.97","579.99M","-0.07%"
"1997年6月4日","1,361.19","1,345.38","1,363.70","1,344.59","692.88M","1.68%"
"1997年6月3日","1,338.76","1,341.68","1,344.64","1,313.46","680.94M","0.19%"
"1997年6月2日","1,336.28","1,302.82","1,336.42","1,302.16","612.45M","3.98%"
"1997年5月30日","1,285.18","1,261.29","1,285.39","1,254.62","381.26M","1.73%"
"1997年5月29日","1,263.35","1,267.52","1,282.85","1,262.57","451.71M","-0.55%"
"1997年5月28日","1,270.35","1,283.00","1,288.74","1,265.57","462.08M","-0.89%"
"1997年5月27日","1,281.74","1,258.38","1,281.75","1,253.25","521.73M","2.41%"
"1997年5月26日","1,251.55","1,268.59","1,275.30","1,213.24","557.93M","-0.22%"
"1997年5月23日","1,254.27","1,238.69","1,263.52","1,225.80","518.63M","1.54%"
"1997年5月22日","1,235.22","1,248.97","1,300.98","1,232.20","-","-8.83%"
"1997年5月21日","1,354.88","1,386.85","1,389.60","1,340.29","537.79M","-1.90%"
"1997年5月20日","1,381.12","1,351.66","1,386.37","1,351.23","512.26M","2.72%"
"1997年5月19日","1,344.61","1,330.79","1,350.58","1,316.13","540.12M","2.18%"
"1997年5月16日","1,315.92","1,309.60","1,394.21","1,287.07","911.61M","-7.18%"
"1997年5月15日","1,417.67","1,371.19","1,425.30","1,360.22","641.49M","2.79%"
"1997年5月14日","1,379.22","1,447.61","1,447.67","1,378.03","752.92M","-5.81%"
"1997年5月13日","1,464.28","1,501.25","1,501.25","1,436.21","975.55M","-2.41%"
"1997年5月12日","1,500.40","1,490.78","1,510.18","1,486.45","1.17B","2.26%"
"1997年5月9日","1,467.23","1,412.90","1,469.08","1,394.42","906.68M","4.42%"
"1997年5月8日","1,405.18","1,496.98","1,504.26","1,401.59","1.04B","-6.04%"
"1997年5月7日","1,495.46","1,495.22","1,499.62","1,464.86","1.10B","0.84%"
"1997年5月6日","1,482.99","1,462.03","1,483.50","1,459.68","1.09B","2.35%"
"1997年5月5日","1,448.93","1,398.14","1,448.99","1,398.05","974.32M","3.96%"
"1997年4月30日","1,393.75","1,385.30","1,396.48","1,376.46","796.30M","1.23%"
"1997年4月29日","1,376.77","1,354.00","1,376.82","1,335.76","780.25M","1.83%"
"1997年4月28日","1,352.00","1,372.26","1,381.56","1,346.26","888.41M","-0.95%"
"1997年4月25日","1,364.97","1,382.92","1,386.27","1,363.98","1.01B","-1.11%"
"1997年4月24日","1,380.28","1,370.17","1,386.52","1,356.52","972.83M","0.10%"
"1997年4月23日","1,378.84","1,370.05","1,380.36","1,368.65","1.01B","0.98%"
"1997年4月22日","1,365.50","1,362.98","1,368.88","1,354.45","1.01B","0.25%"
"1997年4月21日","1,362.08","1,355.56","1,365.22","1,350.80","1.20B","1.80%"
"1997年4月18日","1,338.03","1,325.23","1,338.85","1,305.95","854.50M","1.11%"
"1997年4月17日","1,323.37","1,323.42","1,331.17","1,319.76","752.36M","-0.33%"
"1997年4月16日","1,327.78","1,334.31","1,338.42","1,318.16","916.45M","0.21%"
"1997年4月15日","1,324.96","1,318.57","1,326.38","1,298.18","952.19M","0.61%"
"1997年4月14日","1,316.92","1,293.98","1,325.67","1,293.98","1.36B","3.00%"
"1997年4月11日","1,278.53","1,279.34","1,283.56","1,251.01","888.87M","-0.26%"
"1997年4月10日","1,281.89","1,293.26","1,299.74","1,279.49","1.06B","-0.39%"
"1997年4月9日","1,286.85","1,251.57","1,286.91","1,251.56","932.80M","3.17%"
"1997年4月8日","1,247.26","1,277.06","1,278.30","1,246.72","759.88M","-2.28%"
"1997年4月7日","1,276.41","1,259.59","1,276.57","1,252.75","963.65M","1.23%"
"1997年4月4日","1,260.89","1,258.07","1,269.73","1,251.60","982.56M","1.19%"
"1997年4月3日","1,246.03","1,233.82","1,246.18","1,222.56","667.73M","0.99%"
"1997年4月2日","1,233.85","1,246.41","1,249.57","1,232.31","733.25M","-0.58%"
"1997年4月1日","1,241.03","1,243.87","1,246.31","1,234.25","790.95M","0.52%"
"1997年3月31日","1,234.62","1,210.02","1,234.96","1,210.00","825.36M","2.66%"
"1997年3月28日","1,202.67","1,213.81","1,219.04","1,199.53","727.85M","-0.95%"
"1997年3月27日","1,214.26","1,220.55","1,228.24","1,202.77","936.75M","-0.09%"
"1997年3月26日","1,215.31","1,204.21","1,215.47","1,201.17","860.34M","1.46%"
"1997年3月25日","1,197.84","1,198.16","1,201.62","1,180.88","870.37M","0.51%"
"1997年3月24日","1,191.73","1,186.95","1,196.64","1,181.33","1.04B","2.10%"
"1997年3月21日","1,167.17","1,116.72","1,167.21","1,116.59","711.81M","4.14%"
"1997年3月20日","1,120.72","1,162.26","1,168.49","1,119.67","706.71M","-3.49%"
"1997年3月19日","1,161.27","1,167.04","1,170.40","1,156.19","779.15M","-0.12%"
"1997年3月18日","1,162.63","1,164.96","1,177.02","1,148.08","997.91M","0.36%"
"1997年3月17日","1,158.48","1,138.28","1,159.54","1,138.28","1.07B","2.90%"
"1997年3月14日","1,125.80","1,114.74","1,125.82","1,092.70","778.11M","0.76%"
"1997年3月13日","1,117.28","1,128.71","1,131.73","1,108.89","879.20M","-0.79%"
"1997年3月12日","1,126.16","1,112.71","1,126.42","1,109.47","926.92M","1.48%"
"1997年3月11日","1,109.73","1,103.43","1,109.95","1,092.72","796.25M","0.91%"
"1997年3月10日","1,099.68","1,085.91","1,100.51","1,085.89","801.27M","2.04%"
"1997年3月7日","1,077.72","1,083.01","1,086.64","1,070.86","791.59M","-0.13%"
"1997年3月6日","1,079.13","1,045.89","1,079.13","1,044.23","848.14M","2.56%"
"1997年3月5日","1,052.15","1,067.58","1,072.46","1,051.52","756.32M","-1.50%"
"1997年3月4日","1,068.16","1,063.29","1,070.22","1,048.44","-","0.48%"
"1997年3月3日","1,063.05","1,044.61","1,063.05","1,043.93","867.74M","2.19%"
"1997年2月28日","1,040.27","1,023.37","1,040.33","1,010.27","645.61M","1.46%"
"1997年2月27日","1,025.30","1,035.32","1,038.48","1,020.34","623.89M","-0.60%"
"1997年2月26日","1,031.51","1,019.86","1,031.51","1,015.39","588.37M","1.33%"
"1997年2月25日","1,017.96","1,009.05","1,028.34","1,009.03","682.02M","0.83%"
"1997年2月24日","1,009.56","1,028.35","1,032.70","1,004.62","1.07B","-0.74%"
"1997年2月21日","1,017.13","967.68","1,017.32","967.49","1.34B","5.39%"
"1997年2月20日","965.08","870.18","971.51","870.18","925.31M","0.25%"
"1997年2月19日","962.69","911.58","962.69","911.58","522.85M","7.58%"
"1997年2月18日","894.85","980.48","999.23","893.75","703.85M","-8.91%"
"1997年2月17日","982.40","969.53","985.21","959.75","350.46M","1.83%"
"1997年1月31日","964.74","960.26","967.90","960.08","693.78M","0.48%"
"1997年1月30日","960.17","960.49","962.97","955.47","340.01M","-0.20%"
"1997年1月29日","962.10","955.96","964.02","955.10","398.59M","0.61%"
"1997年1月28日","956.31","957.88","957.88","947.91","310.92M","-0.29%"
"1997年1月27日","959.06","957.25","959.87","952.40","433.41M","0.54%"
"1997年1月24日","953.92","945.52","954.30","934.64","362.29M","0.86%"
"1997年1月23日","945.80","945.59","947.54","940.50","375.79M","0.36%"
"1997年1月22日","942.44","929.36","942.73","929.00","324.25M","1.43%"
"1997年1月21日","929.11","937.04","939.02","926.09","329.07M","-0.45%"
"1997年1月20日","933.28","922.47","933.36","922.06","263.22M","1.46%"
"1997年1月17日","919.85","916.11","921.14","912.66","215.80M","0.53%"
"1997年1月16日","915.01","917.48","922.10","908.26","186.62M","-0.19%"
"1997年1月15日","916.72","905.48","919.42","905.06","185.91M","0.98%"
"1997年1月14日","907.85","929.55","929.59","903.62","291.96M","-2.33%"
"1997年1月13日","929.52","923.54","931.44","922.74","373.53M","1.21%"
"1997年1月10日","918.40","908.56","918.51","906.55","321.87M","1.26%"
"1997年1月9日","906.98","897.99","914.33","897.94","244.07M","1.18%"
"1997年1月8日","896.41","899.83","902.52","887.23","219.64M","-0.20%"
"1997年1月7日","898.17","872.80","903.00","871.78","232.47M","2.47%"
"1997年1月6日","876.50","890.98","892.02","875.89","218.63M","-2.57%"
"1997年1月3日","899.61","921.10","922.39","896.99","295.89M","-2.16%"
"1997年1月2日","919.43","914.06","920.19","909.46","252.66M","0.26%"
"1996年12月31日","917.02","935.91","935.97","912.97","438.62M","-1.84%"
"1996年12月30日","934.21","929.72","938.55","923.95","525.58M","1.29%"
"1996年12月27日","922.35","925.80","927.10","903.82","528.05M","-0.20%"
"1996年12月26日","924.24","904.02","924.33","890.41","527.95M","3.25%"
"1996年12月25日","895.18","870.44","897.45","855.85","396.44M","3.42%"
"1996年12月24日","865.58","907.63","911.12","864.15","347.12M","-4.04%"
"1996年12月23日","902.01","900.32","911.59","890.84","421.20M","1.89%"
"1996年12月20日","885.24","881.09","898.92","864.26","581.24M","-1.90%"
"1996年12月19日","902.42","971.15","983.24","893.47","844.27M","-7.23%"
"1996年12月18日","972.73","872.36","975.96","869.02","956.93M","7.42%"
"1996年12月17日","905.58","907.65","943.37","903.85","582.92M","-9.44%"
"1996年12月16日","1,000.02","1,005.01","1,005.12","999.63","-","-9.91%"
"1996年12月13日","1,110.04","1,164.34","1,175.44","1,108.29","919.91M","-5.70%"
"1996年12月12日","1,177.14","1,248.14","1,254.30","1,167.98","1.05B","-5.44%"
"1996年12月11日","1,244.90","1,225.38","1,258.69","1,220.41","1.21B","1.19%"
"1996年12月10日","1,230.25","1,244.11","1,244.11","1,202.28","1.21B","-1.40%"
"1996年12月9日","1,247.66","1,227.48","1,250.56","1,227.47","1.47B","2.87%"
"1996年12月6日","1,212.89","1,207.30","1,220.31","1,194.77","1.36B","0.07%"
"1996年12月5日","1,212.08","1,199.38","1,215.25","1,180.21","1.85B","3.60%"
"1996年12月4日","1,169.92","1,117.03","1,170.60","1,115.27","1.41B","4.18%"
"1996年12月3日","1,122.99","1,157.12","1,177.67","1,118.83","2.04B","-1.02%"
"1996年12月2日","1,134.52","1,056.67","1,134.90","1,056.67","1.90B","9.83%"
"1996年11月29日","1,032.95","997.85","1,037.16","997.84","1.14B","4.06%"
"1996年11月28日","992.64","983.01","1,002.54","978.51","675.05M","1.25%"
"1996年11月27日","980.38","966.93","987.18","960.46","481.38M","1.32%"
"1996年11月26日","967.59","981.47","985.13","957.81","524.99M","-0.92%"
"1996年11月25日","976.55","948.59","976.55","938.81","521.46M","2.60%"
"1996年11月22日","951.83","928.51","952.03","919.61","504.03M","1.18%"
"1996年11月21日","940.77","1,018.05","1,025.58","937.84","774.40M","-7.31%"
"1996年11月20日","1,014.92","1,010.81","1,018.89","992.27","776.85M","-0.10%"
"1996年11月19日","1,015.96","1,019.62","1,047.39","1,008.23","1.21B","1.12%"
"1996年11月18日","1,004.69","952.73","1,004.95","948.82","788.53M","5.66%"
"1996年11月15日","950.83","951.51","958.62","943.80","506.49M","-0.25%"
"1996年11月14日","953.19","944.46","957.61","943.61","486.96M","1.35%"
"1996年11月13日","940.52","945.98","951.09","932.93","403.98M","-0.26%"
"1996年11月12日","943.00","937.70","949.25","928.98","443.31M","0.97%"
"1996年11月11日","933.97","923.37","933.97","922.20","338.20M","1.55%"
"1996年11月8日","919.67","927.24","927.39","911.91","276.56M","-0.91%"
"1996年11月7日","928.14","919.95","931.60","915.62","317.39M","1.43%"
"1996年11月6日","915.05","925.75","928.47","896.88","336.89M","-1.40%"
"1996年11月5日","928.03","947.44","950.36","922.67","402.21M","-1.81%"
"1996年11月4日","945.12","931.00","947.88","929.73","399.41M","1.54%"
"1996年11月1日","930.79","935.17","962.11","906.96","630.51M","-4.70%"
"1996年10月31日","976.71","972.16","983.23","949.59","601.63M","1.85%"
"1996年10月30日","958.94","1,017.06","1,022.02","955.23","798.56M","-5.76%"
"1996年10月29日","1,017.52","1,032.61","1,038.81","1,013.49","1.01B","-0.52%"
"1996年10月28日","1,022.86","1,001.23","1,026.84","1,000.07","943.32M","1.01%"
"1996年10月25日","1,012.67","1,006.30","1,016.91","994.82","1.09B","0.47%"
"1996年10月24日","1,007.91","1,017.46","1,020.97","1,004.37","1.07B","-0.29%"
"1996年10月23日","1,010.83","989.32","1,011.13","986.72","1.35B","3.52%"
"1996年10月22日","976.47","952.93","978.98","943.02","977.38M","1.25%"
"1996年10月21日","964.39","943.03","964.44","943.03","715.60M","2.60%"
"1996年10月18日","939.93","960.55","968.22","937.77","941.88M","-1.30%"
"1996年10月17日","952.32","931.11","952.45","928.08","794.93M","1.97%"
"1996年10月16日","933.88","944.35","953.40","921.14","805.01M","-0.36%"
"1996年10月15日","937.29","943.81","944.93","925.66","835.89M","-0.37%"
"1996年10月14日","940.79","919.70","943.55","919.70","1.20B","3.40%"
"1996年10月11日","909.89","909.06","912.01","898.72","1.05B","0.64%"
"1996年10月10日","904.10","878.05","904.13","877.34","940.13M","3.44%"
"1996年10月9日","874.01","882.19","883.62","865.57","495.77M","-0.41%"
"1996年10月8日","877.61","869.08","882.09","865.42","520.92M","1.50%"
"1996年10月7日","864.66","866.07","869.87","852.83","424.42M","0.14%"
"1996年10月4日","863.46","864.19","869.65","855.79","369.19M","-0.23%"
"1996年10月3日","865.49","887.85","891.71","864.67","566.19M","-1.15%"
"1996年9月27日","875.52","861.62","875.52","855.75","658.92M","2.44%"
"1996年9月26日","854.66","837.68","857.44","837.68","527.03M","2.33%"
"1996年9月25日","835.18","855.35","858.60","830.25","512.22M","-1.73%"
"1996年9月24日","849.92","857.42","865.49","845.39","734.85M","-0.24%"
"1996年9月23日","851.99","812.94","852.04","812.31","846.18M","5.77%"
"1996年9月20日","805.54","772.29","805.54","770.04","-","4.74%"
"1996年9月19日","769.10","756.11","769.13","754.28","188.38M","1.10%"
"1996年9月18日","760.76","781.34","782.73","757.94","280.55M","-2.02%"
"1996年9月17日","776.48","777.73","785.11","774.15","265.44M","-0.23%"
"1996年9月16日","778.29","779.85","784.48","771.80","285.14M","-0.10%"
"1996年9月13日","779.07","756.39","779.07","752.68","272.01M","2.90%"
"1996年9月12日","757.09","780.32","784.18","754.11","250.33M","-1.58%"
"1996年9月11日","769.25","762.81","773.60","754.59","238.97M","0.63%"
"1996年9月10日","764.45","793.22","793.22","763.15","322.60M","-3.67%"
"1996年9月9日","793.59","798.60","799.98","791.63","340.58M","-0.95%"
"1996年9月6日","801.23","813.59","818.36","796.17","327.13M","-1.61%"
"1996年9月5日","814.38","817.37","838.67","812.93","631.01M","0.29%"
"1996年9月4日","812.01","797.90","813.46","795.07","328.11M","1.47%"
"1996年9月3日","800.22","805.53","818.88","799.01","348.13M","-0.57%"
"1996年9月2日","804.78","812.94","813.57","803.13","345.65M","-0.64%"
"1996年8月30日","809.94","791.39","809.97","791.39","435.68M","2.69%"
"1996年8月29日","788.73","797.31","797.98","783.96","260.29M","-1.02%"
"1996年8月28日","796.84","790.72","806.36","789.06","336.03M","1.19%"
"1996年8月27日","787.47","769.79","787.48","766.70","247.09M","1.86%"
"1996年8月26日","773.07","789.15","800.53","770.85","277.14M","-3.81%"
"1996年8月23日","803.69","824.89","824.89","786.44","330.59M","-1.77%"
"1996年8月22日","818.20","838.20","842.46","816.05","283.70M","-1.85%"
"1996年8月21日","833.61","825.69","842.68","825.61","328.80M","1.36%"
"1996年8月20日","822.44","834.73","837.58","820.77","258.51M","-1.58%"
"1996年8月19日","835.62","852.34","852.35","834.54","248.82M","-2.14%"
"1996年8月16日","853.87","862.68","862.88","838.42","374.35M","-1.38%"
"1996年8月15日","865.83","872.83","878.57","864.77","348.61M","-0.67%"
"1996年8月14日","871.64","875.78","879.09","868.74","291.19M","-0.36%"
"1996年8月13日","874.80","885.89","887.35","872.40","316.62M","-1.27%"
"1996年8月12日","886.05","880.13","894.86","880.13","511.24M","1.66%"
"1996年8月9日","871.60","875.19","880.31","857.74","518.36M","-0.50%"
"1996年8月8日","876.00","871.03","877.92","869.55","424.95M","1.01%"
"1996年8月7日","867.27","865.49","873.03","862.61","486.88M","0.59%"
"1996年8月6日","862.22","854.77","862.43","848.36","355.96M","1.06%"
"1996年8月5日","853.19","846.03","853.20","838.60","298.91M","1.71%"
"1996年8月2日","838.88","842.39","850.59","828.66","363.19M","0.45%"
"1996年8月1日","835.11","823.17","843.01","814.89","331.32M","1.54%"
"1996年7月31日","822.48","836.67","841.72","820.85","318.69M","-1.73%"
"1996年7月30日","836.93","861.72","865.50","834.87","372.79M","-2.16%"
"1996年7月29日","855.42","846.19","855.50","837.20","358.57M","1.22%"
"1996年7月26日","845.12","868.27","872.27","840.21","582.29M","-2.65%"
"1996年7月25日","868.16","887.25","894.21","867.09","704.10M","-2.19%"
"1996年7月24日","887.60","874.97","894.73","874.97","647.49M","1.85%"
"1996年7月23日","871.47","888.92","889.41","864.51","612.77M","-1.52%"
"1996年7月22日","884.94","871.48","887.07","870.22","1.02B","3.27%"
"1996年7月19日","856.93","824.01","857.08","820.66","818.97M","4.75%"
"1996年7月18日","818.04","808.09","819.56","808.09","344.49M","1.12%"
"1996年7月17日","808.99","830.65","841.41","808.50","676.20M","-1.71%"
"1996年7月16日","823.08","796.76","823.77","793.69","548.22M","4.30%"
"1996年7月15日","789.16","794.88","796.25","780.15","344.48M","-0.91%"
"1996年7月12日","796.41","784.26","796.41","778.87","354.31M","0.55%"
"1996年7月11日","792.07","822.17","822.39","790.57","499.03M","-3.41%"
"1996年7月10日","820.05","821.10","825.39","809.35","588.34M","0.30%"
"1996年7月9日","817.61","815.02","822.51","807.43","709.44M","1.27%"
"1996年7月8日","807.34","794.13","807.89","790.09","668.35M","2.80%"
"1996年7月5日","785.38","788.10","797.15","783.86","609.54M","-0.01%"
"1996年7月4日","785.43","790.28","794.85","774.07","602.16M","-0.09%"
"1996年7月3日","786.13","767.11","786.16","766.43","527.01M","3.48%"
"1996年7月2日","759.71","758.47","766.07","753.64","350.15M","-0.19%"
"1996年7月1日","761.12","800.91","801.05","755.32","567.95M","-5.36%"
"1996年6月28日","804.25","809.60","811.88","798.04","415.89M","-0.27%"
"1996年6月27日","806.46","811.51","819.84","801.74","552.59M","0.62%"
"1996年6月26日","801.46","782.15","802.04","782.15","374.81M","2.67%"
"1996年6月25日","780.65","764.66","788.69","762.13","344.43M","-1.60%"
"1996年6月24日","793.34","797.87","799.03","789.09","326.20M","-0.35%"
"1996年6月21日","796.11","797.90","806.10","793.42","359.62M","0.32%"
"1996年6月20日","793.59","788.92","802.61","783.47","378.47M","-0.42%"
"1996年6月19日","796.91","801.10","814.20","787.37","701.87M","0.42%"
"1996年6月18日","793.56","749.30","793.60","748.56","497.57M","5.53%"
"1996年6月17日","752.00","779.71","780.35","750.04","532.82M","-3.25%"
"1996年6月14日","777.27","781.98","790.32","772.39","960.30M","1.12%"
"1996年6月13日","768.68","758.22","769.30","745.53","636.72M","1.71%"
"1996年6月12日","755.77","761.38","774.01","751.34","760.53M","0.47%"
"1996年6月11日","752.26","765.33","765.35","742.40","733.94M","-1.59%"
"1996年6月10日","764.39","740.11","764.63","736.99","994.49M","5.09%"
"1996年6月7日","727.34","720.44","739.44","716.54","1.03B","3.52%"
"1996年6月6日","702.64","703.03","715.58","691.49","741.44M","0.81%"
"1996年6月5日","696.97","654.78","696.97","654.04","567.52M","6.98%"
"1996年6月4日","651.51","642.06","656.59","642.00","286.99M","1.63%"
"1996年6月3日","641.09","643.96","652.52","636.46","268.38M","-0.40%"
"1996年5月31日","643.65","633.92","653.22","632.22","223.58M","1.15%"
"1996年5月30日","636.36","650.61","650.89","634.02","152.28M","-2.18%"
"1996年5月29日","650.55","648.55","652.28","646.84","132.73M","0.56%"
"1996年5月28日","646.91","638.57","647.06","638.18","182.86M","1.40%"
"1996年5月27日","637.96","639.51","642.11","635.02","111.23M","-0.29%"
"1996年5月24日","639.80","638.76","644.92","630.42","232.62M","-0.45%"
"1996年5月23日","642.67","668.70","670.25","641.57","298.57M","-3.88%"
"1996年5月22日","668.62","658.15","672.61","657.43","329.47M","1.02%"
"1996年5月21日","661.85","701.96","707.06","660.93","417.76M","-5.86%"
"1996年5月20日","703.08","719.19","725.16","699.37","579.98M","-1.24%"
"1996年5月17日","711.93","685.21","712.05","682.41","405.41M","4.22%"
"1996年5月16日","683.08","687.52","698.37","682.28","548.35M","0.15%"
"1996年5月15日","682.05","665.75","682.05","664.99","260.23M","2.50%"
"1996年5月14日","665.42","668.58","672.31","663.35","262.35M","-0.10%"
"1996年5月13日","666.11","666.56","672.61","663.91","353.92M","0.70%"
"1996年5月10日","661.47","656.33","661.47","648.04","222.51M","0.70%"
"1996年5月9日","656.90","661.27","669.76","654.96","267.25M","-0.66%"
"1996年5月8日","661.26","659.70","666.83","653.22","311.92M","0.02%"
"1996年5月7日","661.16","677.45","682.53","659.98","493.37M","-1.51%"
"1996年5月6日","671.28","648.23","672.66","648.23","576.65M","3.27%"
"1996年5月3日","650.04","653.68","660.23","644.93","296.08M","-0.67%"
"1996年5月2日","654.43","715.98","721.22","652.79","517.90M","-3.92%"
"1996年4月30日","681.16","728.39","738.51","678.73","723.56M","-7.78%"
"1996年4月29日","738.62","688.74","739.16","688.74","878.02M","4.38%"
"1996年4月26日","707.61","652.63","714.69","652.63","1.01B","8.42%"
"1996年4月25日","652.67","683.64","686.22","650.63","668.92M","-1.80%"
"1996年4月24日","664.65","633.80","664.65","633.80","718.46M","6.56%"
"1996年4月23日","623.76","611.37","623.76","609.99","288.16M","1.59%"
"1996年4月22日","613.97","624.93","627.75","613.97","531.22M","-0.67%"
"1996年4月19日","618.12","602.15","618.39","602.13","412.33M","2.97%"
"1996年4月18日","600.28","592.81","600.29","589.80","165.68M","1.16%"
"1996年4月17日","593.38","594.16","597.74","591.91","174.05M","0.43%"
"1996年4月16日","590.85","584.27","591.41","584.23","135.07M","1.06%"
"1996年4月15日","584.67","585.95","587.92","583.31","82.79M","-0.39%"
"1996年4月12日","586.96","583.38","593.70","583.38","154.85M","0.61%"
"1996年4月11日","583.38","579.82","583.38","576.99","99.86M","0.61%"
"1996年4月10日","579.82","578.07","582.24","577.73","100.46M","0.30%"
"1996年4月9日","578.07","580.63","580.91","576.62","85.93M","-0.57%"
"1996年4月8日","581.38","583.63","587.57","578.31","189.94M","-0.20%"
"1996年4月5日","582.53","563.67","584.03","563.67","115.72M","3.43%"
"1996年4月4日","563.19","561.18","564.46","559.82","53.69M","0.39%"
"1996年4月3日","560.98","557.56","562.28","556.28","48.42M","0.68%"
"1996年4月2日","557.21","564.94","564.98","556.99","67.61M","-1.59%"
"1996年4月1日","566.19","566.21","573.95","562.04","137.17M","1.76%"
"1996年3月29日","556.39","553.79","557.31","549.70","84.69M","0.43%"
"1996年3月28日","554.03","562.31","562.42","553.87","106.07M","-1.48%"
"1996年3月27日","562.35","562.73","562.93","557.33","68.45M","-0.21%"
"1996年3月26日","563.52","570.24","570.73","563.00","89.05M","-1.18%"
"1996年3月25日","570.24","570.76","572.70","569.39","96.24M","0.01%"
"1996年3月22日","570.18","569.50","571.33","566.52","88.49M","0.08%"
"1996年3月21日","569.75","570.21","574.00","569.35","111.85M","0.02%"
"1996年3月20日","569.66","566.28","570.42","566.27","80.31M","0.55%"
"1996年3月19日","566.55","567.87","571.10","565.34","76.33M","-0.23%"
"1996年3月18日","567.87","561.81","567.96","561.10","98.07M","0.97%"
"1996年3月15日","562.39","561.43","563.50","557.54","59.78M","0.02%"
"1996年3月14日","562.30","562.98","564.66","561.57","59.27M","-0.16%"
"1996年3月13日","563.20","563.88","566.13","561.12","66.17M","-0.12%"
"1996年3月12日","563.88","566.29","566.29","556.41","116.62M","-0.75%"
"1996年3月11日","568.12","574.19","575.45","565.52","115.72M","-0.87%"
"1996年3月8日","573.13","566.89","574.66","559.21","133.44M","0.67%"
"1996年3月7日","569.33","558.12","569.33","558.04","114.84M","1.72%"
"1996年3月6日","559.70","587.06","587.06","558.68","251.43M","-4.66%"
"1996年3月5日","587.06","600.45","606.37","582.73","428.97M","-2.48%"
"1996年3月4日","602.02","580.03","602.02","572.54","448.09M","8.88%"
"1996年2月16日","552.93","537.13","553.76","537.13","187.06M","2.97%"
"1996年2月15日","536.98","529.33","538.36","528.52","83.10M","1.46%"
"1996年2月14日","529.25","530.09","534.18","528.70","49.79M","-0.06%"
"1996年2月13日","529.58","525.14","530.75","524.96","47.18M","0.72%"
"1996年2月12日","525.77","525.41","525.77","522.18","36.46M","0.07%"
"1996年2月9日","525.41","522.00","525.42","521.14","32.97M","0.68%"
"1996年2月8日","521.86","523.74","524.64","521.16","37.87M","-0.46%"
"1996年2月7日","524.29","520.37","524.62","519.79","67.36M","0.69%"
"1996年2月6日","520.69","520.08","522.58","518.25","77.62M","-0.41%"
"1996年2月5日","522.85","537.23","537.23","522.57","122.09M","-2.46%"
"1996年2月2日","536.04","536.68","536.68","528.58","99.31M","-0.12%"
"1996年2月1日","536.68","536.24","537.16","532.67","96.22M","-0.12%"
"1996年1月31日","537.35","531.45","538.05","530.12","196.47M","0.90%"
"1996年1月30日","532.57","531.30","532.63","525.60","115.38M","0.65%"
"1996年1月29日","529.14","526.20","530.10","525.47","109.83M","0.68%"
"1996年1月26日","525.57","516.44","527.08","515.45","96.73M","0.81%"
"1996年1月25日","521.37","522.63","538.99","520.82","230.73M","-0.24%"
"1996年1月24日","522.63","519.94","524.33","519.93","78.00M","0.58%"
"1996年1月23日","519.60","515.48","522.39","515.48","55.63M","0.61%"
"1996年1月22日","516.46","520.95","521.00","514.21","68.26M","-1.34%"
"1996年1月19日","523.50","515.00","523.64","512.82","86.39M","1.13%"
"1996年1月18日","517.63","533.37","533.37","517.30","12.68M","-3.66%"
"1996年1月17日","537.31","546.21","548.57","535.24","98.12M","-1.91%"
"1996年1月16日","547.76","551.82","554.85","545.50","85.29M","-0.60%"
"1996年1月15日","551.04","545.05","551.95","543.85","91.94M","0.72%"
"1996年1月12日","547.11","545.23","549.80","541.67","96.74M","0.27%"
"1996年1月11日","545.64","547.46","552.54","543.18","115.77M","-0.36%"
"1996年1月10日","547.62","552.30","552.31","540.59","153.15M","-1.97%"
"1996年1月9日","558.62","539.16","559.38","539.16","189.47M","3.61%"
"1996年1月8日","539.16","533.56","539.91","527.87","69.62M","0.52%"
"1996年1月5日","536.37","559.02","561.37","536.12","138.64M","-4.01%"
"1996年1月4日","558.76","541.94","558.93","539.87","110.59M","3.01%"
"1996年1月3日","542.42","535.23","542.75","530.79","55.62M","0.85%"
"1996年1月2日","537.87","550.25","550.25","537.48","48.25M","-3.14%"
"1995年12月29日","555.29","555.74","561.61","552.86","82.23M","-0.27%"
"1995年12月28日","556.82","568.77","569.18","556.01","80.94M","-2.38%"
"1995年12月27日","570.40","571.69","573.89","562.34","80.91M","-0.32%"
"1995年12月26日","572.22","578.79","580.38","571.49","54.90M","-1.35%"
"1995年12月25日","580.03","590.75","590.75","579.27","70.98M","-2.39%"
"1995年12月22日","594.24","596.26","599.69","591.47","69.69M","-0.53%"
"1995年12月21日","597.43","601.90","606.64","597.01","95.77M","-0.60%"
"1995年12月20日","601.04","593.51","601.04","593.51","66.59M","1.52%"
"1995年12月19日","592.05","592.72","596.35","590.92","63.90M","-0.02%"
"1995年12月18日","592.14","600.66","600.66","591.17","-","-1.95%"
"1995年12月15日","603.89","612.59","612.60","601.23","99.37M","-1.77%"
"1995年12月14日","614.75","613.07","617.83","611.51","76.64M","0.15%"
"1995年12月13日","613.80","629.84","631.14","613.25","143.35M","-2.49%"
"1995年12月12日","629.45","619.25","633.85","605.13","147.65M","1.65%"
"1995年12月11日","619.25","636.82","639.26","618.04","113.77M","-2.75%"
